timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-04-24T18:43:07,codecarbon,afe76f7c-b82a-4ccf-a22f-f40939732e57,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,4.303983899997547,1.3751565842512372e-07,3.1950783650747884e-08,42.5,0.0,5.899106025695801,5.079756423607858e-05,0,7.049726656005752e-06,5.784729089208433e-05,Canada,CAN,quebec,,,Windows-11-10.0.22631-SP0,3.12.7,2.8.3,12,12th Gen Intel(R) Core(TM) i5-1235U,,,-72.6143,46.3633,15.730949401855469,machine,N,1.0
2025-04-24T20:21:35,codecarbon,7fc62097-bf3e-4e8c-a509-847147d1079e,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,960.055492799991,3.067720796960471e-05,3.1953577891768506e-08,42.5,0.0,5.899106025695801,0.0113321001934723,0,0.0015725638535019,0.0129046640469742,Canada,CAN,quebec,,,Windows-11-10.0.22631-SP0,3.12.7,2.8.3,12,12th Gen Intel(R) Core(TM) i5-1235U,,,-72.6143,46.3633,15.730949401855469,machine,N,1.0
2025-04-24T20:29:46,codecarbon,7fc62097-bf3e-4e8c-a509-847147d1079e,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1451.5033604000057,4.638381074120563e-05,3.1955703311925626e-08,42.5,0.0,5.899106025695801,0.0171339281899307,0,0.0023778701271378,0.0195117983170685,Canada,CAN,quebec,,,Windows-11-10.0.22631-SP0,3.12.7,2.8.3,12,12th Gen Intel(R) Core(TM) i5-1235U,,,-72.6143,46.3633,15.730949401855469,machine,N,1.0
2025-04-24T21:59:58,codecarbon,b77f45a5-f6cc-4d7f-8264-c38e6d8485d6,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,906.342638000002,2.8960773154488457e-05,3.1953448883741475e-08,42.5,0.0,5.899106025695801,0.0106980569380555,0,0.0014845722135152,0.0121826291515707,Canada,CAN,quebec,,,Windows-11-10.0.22631-SP0,3.12.7,2.8.3,12,12th Gen Intel(R) Core(TM) i5-1235U,,,-72.6143,46.3633,15.730949401855469,machine,N,1.0
2025-04-24T22:46:00,codecarbon,0836cd7b-a75d-4071-ae72-57650bdc8e22,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,406.43670900000143,1.2987038008735774e-05,3.195340804891649e-08,42.5,0.0,5.899106025695801,0.004797391174167,0,0.0006657318921196,0.0054631230662866,Canada,CAN,quebec,,,Windows-11-10.0.22631-SP0,3.12.7,2.8.3,12,12th Gen Intel(R) Core(TM) i5-1235U,,,-72.6143,46.3633,15.730949401855469,machine,N,1.0
2025-04-24T22:46:08,codecarbon,0836cd7b-a75d-4071-ae72-57650bdc8e22,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,414.4351391000091,1.3242600465640057e-05,3.195337271448024e-08,42.5,0.0,5.899106025695801,0.0048917952884722,0,0.0006788325954834,0.0055706278839557,Canada,CAN,quebec,,,Windows-11-10.0.22631-SP0,3.12.7,2.8.3,12,12th Gen Intel(R) Core(TM) i5-1235U,,,-72.6143,46.3633,15.730949401855469,machine,N,1.0
2025-04-24T23:03:10,codecarbon,59daac86-3dc8-416b-9a6e-26999f0d1e1e,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,389.73219360000803,1.2453273228356358e-05,3.195341168335061e-08,42.5,0.0,5.899106025695801,0.004600211105486719,0,0.0006383786467601675,0.005238589752246886,Canada,CAN,quebec,,,Windows-11-10.0.22631-SP0,3.12.7,2.8.3,12,12th Gen Intel(R) Core(TM) i5-1235U,,,-72.6143,46.3633,15.730949401855469,machine,N,1.0
